Num_Acc,Blessé hospitalisé,Blessé léger,Indemne,NA,Tué,catu_1,catu_2,catu_3,nb_veh,catr_mode,vma_mode,col_mode,choc_mode,manv_mode,obs_mode,obsm_mode,agg_mode,lum_mode,victimes_total,victimes_corporelles,blesses_legers,blesses_hosp,deces,catv_0,catv_1,catv_2,catv_3,catv_7,catv_10,catv_13,catv_14,catv_15,catv_16,catv_17,catv_20,catv_21,catv_30,catv_31,catv_32,catv_33,catv_34,catv_35,catv_36,catv_37,catv_38,catv_39,catv_40,catv_41,catv_42,catv_43,catv_50,catv_60,catv_80,catv_99,resp_share_jeunes_total,resp_share_jeune_max
202300034887,2,0,0,0,0,1,1,0,1,3,90,6,8,0,8,0,1,3,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300034890,2,0,0,0,0,1,1,0,1,3,90,7,1,0,0,0,1,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300034893,1,0,2,0,0,2,1,0,2,3,80,1,2,0,0,2,1,1,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300034899,1,0,1,0,0,2,0,0,2,2,50,3,1,15,0,0,2,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19006076513898854,0.190061
202300034900,1,0,1,0,0,2,0,0,2,4,50,3,1,1,0,2,2,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.847191
202300034911,1,0,2,0,0,2,1,0,2,4,30,1,1,13,0,2,2,1,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601253999032594,0.601254
202300034921,0,0,1,0,1,2,0,0,2,3,50,1,1,1,0,0,2,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661415703150121,0.661416
202300034929,0,1,2,0,0,3,0,0,3,1,90,4,4,2,0,2,1,1,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3547394287790068,0.354739
202300034932,0,1,0,0,1,2,0,0,2,1,90,2,3,1,0,2,1,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41688704073112154,0.416887
202300034934,1,3,1,0,0,4,1,0,4,1,70,4,1,2,0,2,1,1,5,4,3,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764144892769362,0.292435
202300034935,0,1,1,0,0,2,0,0,2,1,90,2,1,1,0,2,1,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4608968019738653,0.460897
202300034938,1,1,3,0,0,5,0,0,5,1,90,4,4,2,0,2,1,3,5,2,1,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20677195807045667,0.206772
202300034947,0,1,2,0,0,3,0,0,3,4,30,5,1,16,0,2,2,1,3,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3595137858699786,0.359514
202300034948,0,1,1,0,0,1,1,0,1,7,50,7,1,15,13,0,1,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300034956,0,1,1,0,0,2,0,0,2,3,50,3,1,1,1,0,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300034964,0,1,1,0,0,2,0,0,2,7,50,2,1,2,0,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44645025076554246,0.44645
202300034965,0,1,1,0,0,1,1,0,1,4,50,7,0,14,0,0,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,1.0
202300034968,0,1,1,0,0,2,0,0,2,4,50,3,3,1,0,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5642507050155783,0.564251
202300034969,0,1,1,0,0,2,0,0,2,4,50,3,3,15,0,2,2,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357492949844217,0.435749
202300034973,0,1,2,0,0,2,1,0,2,7,50,3,3,1,0,2,2,1,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5
202300034974,1,0,1,0,0,2,0,0,2,4,50,3,1,15,0,2,2,5,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22100308413834333,0.221003
202300034977,0,2,1,0,0,2,1,0,2,3,50,3,1,17,0,2,2,1,3,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300034979,1,0,1,0,0,2,0,0,2,4,30,3,1,17,0,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300034983,0,1,1,0,0,2,0,0,2,7,50,2,1,1,0,0,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300034985,0,1,1,0,0,2,0,0,2,4,-1,3,7,15,0,2,2,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.721028
202300034990,0,2,0,0,0,2,0,0,2,3,50,3,1,0,0,2,2,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43868614509008635,0.438686
202300034995,0,1,1,0,0,2,0,0,2,4,30,3,1,2,0,2,2,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035001,2,1,0,0,0,2,1,0,2,3,90,3,2,15,0,2,1,2,3,3,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035003,0,1,0,0,1,2,0,0,2,4,50,1,1,1,0,2,2,5,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035009,0,1,0,0,0,1,0,0,1,2,90,6,1,1,3,0,2,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035013,0,1,0,0,0,1,0,0,1,4,50,6,7,0,0,2,2,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035015,0,1,2,0,0,2,1,0,2,4,50,1,3,1,0,2,2,1,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035018,0,1,1,0,0,1,0,1,1,4,50,6,1,21,7,1,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035023,0,2,1,0,0,2,1,0,2,4,50,1,1,5,0,2,1,5,3,2,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739535101240762,0.739535
202300035025,1,0,1,0,0,2,0,0,2,3,50,2,5,1,0,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5535497492344577,0.55355
202300035030,0,1,4,0,0,2,3,0,2,4,50,3,8,15,0,2,2,1,5,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035049,0,1,1,0,0,2,0,0,2,2,90,2,1,2,0,2,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4554105794099842,0.455411
202300035056,0,1,3,0,0,3,1,0,3,3,50,4,2,14,1,0,2,1,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3034995709255422,0.3035
202300035064,1,1,1,0,0,2,1,0,2,4,50,3,8,1,0,2,2,5,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035065,1,0,2,0,0,2,1,0,2,4,50,2,1,2,0,2,2,2,3,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44830021413830495,0.4483
202300035070,0,1,2,0,0,2,1,0,2,4,50,3,5,15,0,2,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035073,0,3,0,0,0,1,2,0,1,3,50,6,3,6,4,0,2,1,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035076,0,1,2,0,0,2,1,0,2,3,-1,2,4,23,0,0,2,3,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546707483854909,0.546707
202300035091,0,1,1,0,0,1,0,1,1,4,-1,6,6,4,0,1,2,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035094,0,1,1,0,0,2,0,0,2,7,50,2,1,2,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44645025076554246,0.44645
202300035097,0,1,1,0,0,2,0,0,2,4,-1,3,1,15,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5631484240084103,0.563148
202300035104,0,1,1,0,0,1,0,1,1,4,30,6,8,1,0,0,2,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035105,0,1,1,0,0,2,0,0,2,4,30,2,2,1,0,2,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6048689920367244,0.604869
202300035108,1,3,0,0,0,2,2,0,2,4,80,1,1,1,0,2,1,1,4,4,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035111,0,1,0,0,0,1,0,0,1,4,30,7,8,1,0,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035116,0,1,1,0,0,1,0,1,1,4,50,6,1,1,0,1,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035120,0,2,2,0,0,4,0,0,4,4,70,4,4,2,0,2,1,3,4,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26270698162886197,0.262707
202300035121,1,1,1,0,0,1,0,2,1,4,50,6,3,13,1,0,2,5,3,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035123,0,1,1,0,0,2,0,0,2,4,30,2,1,1,0,2,2,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5535497492344577,0.55355
202300035125,0,2,0,0,0,2,0,0,2,2,50,2,1,0,0,2,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4492587924343979,0.449259
202300035127,0,1,1,0,0,2,0,0,2,7,50,2,1,2,0,2,2,3,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4512381792063711,0.451238
202300035135,0,1,1,0,0,2,0,0,2,3,50,3,3,1,0,2,1,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25443748677764266,0.254437
202300035140,0,1,3,0,0,2,2,0,2,3,90,3,7,6,0,2,1,3,4,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7326554166929581,0.732655
202300035143,0,4,0,0,0,2,2,0,2,3,50,3,1,1,0,2,2,5,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.559253
202300035146,0,1,3,0,0,4,0,0,4,3,50,4,4,2,0,2,2,1,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26364938639171354,0.263649
202300035150,0,1,2,0,0,2,1,0,2,4,30,3,3,1,0,2,2,2,3,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28332133881343613,0.283321
202300035156,0,1,0,0,0,1,0,0,1,4,50,7,0,17,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035161,0,2,2,0,0,2,2,0,2,4,-1,2,1,18,0,2,2,1,4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740880113059608,0.74088
202300035163,0,1,1,0,0,2,0,0,2,4,30,3,2,7,0,2,2,5,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625614989162062,0.562561
202300035164,0,2,0,0,0,2,0,0,2,4,50,2,2,1,0,2,2,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3900596401338797,0.39006
202300035165,1,0,1,0,0,2,0,0,2,2,50,2,1,2,0,2,2,1,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4492587924343979,0.449259
202300035170,0,1,2,0,0,2,1,0,2,4,50,2,3,15,0,2,2,1,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035171,1,1,0,0,0,2,0,0,2,3,50,3,1,1,0,2,2,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035172,0,1,2,0,0,2,1,0,2,4,50,3,3,0,0,2,2,5,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035175,0,1,1,0,0,2,0,0,2,3,50,3,1,1,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5613138549099136,0.561314
202300035178,1,0,4,0,0,2,3,0,2,3,50,3,8,6,8,2,2,5,5,1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7543833350257889,0.754383
202300035184,0,2,1,0,0,2,1,0,2,1,110,2,4,1,0,2,1,5,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46866191951921704,0.468662
202300035195,0,1,1,0,0,2,0,0,2,1,90,6,0,2,0,0,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6780333305655302,0.678033
202300035196,0,1,1,0,0,2,0,0,2,1,70,2,1,2,0,2,1,3,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.532432
202300035209,1,1,0,0,0,1,1,0,1,7,80,6,1,19,2,0,1,1,2,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035212,0,5,0,0,0,1,4,0,1,3,90,6,9,16,5,0,1,3,5,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035215,1,0,1,0,0,1,0,1,1,4,30,6,1,9,0,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035222,0,2,0,0,0,1,1,0,1,4,50,7,7,1,0,0,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035224,1,0,1,0,0,2,0,0,2,4,50,3,1,1,0,2,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4357492949844217,0.435749
202300035233,0,1,1,0,0,2,0,0,2,4,30,3,2,1,0,2,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7789969158616566,0.778997
202300035240,1,0,1,0,0,2,0,0,2,3,50,1,1,1,0,2,2,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44645025076554246,0.44645
202300035241,1,0,1,0,0,1,0,1,1,3,50,6,1,2,0,1,2,1,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035249,0,1,0,0,0,1,0,0,1,4,80,6,9,1,16,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035256,0,1,2,0,0,1,2,0,1,4,60,6,2,0,3,0,1,5,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035257,0,2,0,0,0,1,1,0,1,1,70,6,3,13,3,0,1,3,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035258,0,2,1,0,0,3,0,0,3,1,70,5,3,1,0,2,1,1,3,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23092397195456163,0.230924
202300035259,0,1,1,0,0,2,0,0,2,1,110,3,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035260,0,1,3,0,0,3,1,0,3,1,110,4,1,2,0,2,1,1,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3751901323670254,0.37519
202300035263,1,1,2,0,0,4,0,0,4,1,110,5,0,3,0,2,1,1,4,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24952670688053544,0.249527
202300035264,0,1,1,0,0,2,0,0,2,1,110,2,1,26,0,2,1,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4675683209998062,0.467568
202300035266,1,0,0,0,0,1,0,0,1,1,70,7,6,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035267,0,1,0,0,0,1,0,0,1,1,90,6,2,1,4,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035268,0,1,0,0,0,1,0,0,1,1,90,6,2,1,4,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035272,1,0,0,0,0,1,0,0,1,4,50,6,0,26,9,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035274,0,2,0,0,0,2,0,0,2,4,50,3,1,1,0,2,2,5,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625614989162062,0.562561
202300035282,0,1,1,0,0,1,0,1,1,3,50,6,0,21,0,1,2,5,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035283,0,1,1,0,0,2,0,0,2,4,50,3,0,1,0,2,2,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18627671603004736,0.186277
202300035286,0,1,1,0,0,2,0,0,2,4,50,3,1,1,0,2,2,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43743850108379373,0.437439
202300035289,0,1,1,0,0,1,0,1,1,4,50,6,1,2,9,1,2,1,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035291,0,3,0,0,0,2,1,0,2,4,50,3,1,1,0,2,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035293,0,1,1,0,0,2,0,0,2,4,50,3,1,15,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7895377674031864,0.789538
202300035295,0,2,1,0,0,1,2,0,1,4,30,6,2,1,9,0,2,5,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035298,0,1,1,1,0,3,0,0,3,4,50,4,3,13,1,0,2,1,3,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3023509896577075,0.302351
202300035301,0,1,1,0,0,1,0,1,1,4,50,6,1,1,0,1,2,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035304,0,1,1,0,0,2,0,0,2,3,50,2,1,2,0,2,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4512381792063711,0.451238
202300035308,0,1,1,0,0,1,0,1,1,4,30,6,1,1,0,1,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035311,3,0,1,0,0,3,1,0,3,3,50,4,4,23,0,2,2,5,4,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6429607325932304,0.357039
202300035314,0,1,1,0,0,1,0,1,1,4,30,6,4,26,0,1,2,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
202300035318,0,1,4,0,0,2,3,0,2,4,50,3,2,15,0,2,1,1,5,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
202300035319,0,1,1,0,0,2,0,0,2,7,50,3,1,16,0,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18627671603004736,0.186277
