Num_Acc,nb_conducteurs_total,nb_conducteurs_jeunes,pct_conducteurs_jeunes,resp_share_jeunes_total,resp_share_autres_total,resp_share_total_check,p_resp_moyenne_jeunes,resp_share_jeune_1,reason_jeune_1,age_jeune_1,resp_share_jeune_2,reason_jeune_2,age_jeune_2,resp_share_jeune_3,reason_jeune_3,age_jeune_3,resp_share_jeune_4,reason_jeune_4,age_jeune_4
202300027434,1,1,1.0,1.0,0.0,1.0,0.20100899975052938,1.0,choc:1(+0.5);obsm:1(+1.5);catr:3(+0.5);vma:50(+0.2),21.0,,,,,,,,,
202300027435,2,1,0.5,0.5,0.5,1.0,0.28905049737499605,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300027439,2,1,0.5,0.278484972113478,0.721515027886522,1.0,0.12131883789173686,0.278485,col:3(+1.0);obsm:2(+0.5);vma:30(+0.2),25.0,,,,,,,,,
202300027440,2,1,0.5,0.5,0.5,1.0,0.14185106490048777,0.5,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);agg:1(+0.3),20.0,,,,,,,,,
202300027443,1,1,1.0,1.0,0.0,1.0,0.15709546888545273,1.0,choc:1(+0.5);obsm:1(+1.5);vma:30(+0.2),23.0,,,,,,,,,
202300027451,2,1,0.5,0.5625614989162062,0.4374385010837938,1.0,0.18242552380635635,0.562561,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300027452,2,1,0.5,0.24686142597064006,0.7531385740293599,1.0,0.13470305195202809,0.246861,col:3(+1.0);obsm:2(+0.5);vma:-1(+0.4),20.0,,,,,,,,,
202300027453,2,1,0.5,0.5613138549099136,0.4386861450900864,1.0,0.20100899975052938,0.561314,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),25.0,,,,,,,,,
202300027461,2,1,0.5,0.6999496339410891,0.3000503660589109,1.0,0.4255574831883409,0.69995,manv:19(+3.0);col:3(+1.0);vma:30(+0.2);lum:5(+0.3),20.0,,,,,,,,,
202300027462,2,1,0.5,0.8336644342157433,0.16633556578425668,1.0,0.7109495026250039,0.833664,manv:5(+4.0);col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),24.0,,,,,,,,,
202300027463,2,1,0.5,0.795948858353777,0.20405114164622296,1.0,0.4255574831883409,0.795949,manv:11(+2.0);col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2);lum:5(+0.3),20.0,,,,,,,,,
202300027465,1,1,1.0,1.0,0.0,1.0,0.03992533395281379,1.0,col:7(+-0.5);vma:30(+0.2),25.0,,,,,,,,,
202300027466,2,1,0.5,0.45329251614509103,0.546707483854909,1.0,0.3407396115486146,0.453293,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:2(+0.2),21.0,,,,,,,,,
202300027467,2,1,0.5,0.8246876787671964,0.1753123212328036,1.0,0.8581489350995123,0.824688,manv:5(+4.0);col:1(+2.0);vma:50(+0.2);lum:5(+0.3);rule:frontale+contresens(+1.5),24.0,,,,,,,,,
202300027470,1,1,1.0,1.0,0.0,1.0,0.12131883789173686,1.0,obsm:1(+1.5);vma:30(+0.2),22.0,,,,,,,,,
202300027472,1,1,1.0,1.0,0.0,1.0,0.07043673089281707,1.0,catr:3(+0.5);vma:50(+0.2),20.0,,,,,,,,,
202300027474,1,1,1.0,1.0,0.0,1.0,0.10909682119561294,1.0,col:7(+-0.5);choc:1(+0.5);obs:4(+1.0);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,,,,
202300027475,2,1,0.5,0.22864899497619257,0.7713510050238075,1.0,0.15709546888545273,0.228649,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300027476,2,1,0.5,0.4512381792063711,0.5487618207936289,1.0,0.3143198860617462,0.451238,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300027479,3,2,0.6666666666666666,0.7404862328604436,0.25951376713955643,1.0,0.2602628569379892,0.411196,col:4(+1.0);choc:4(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),21.0,0.329291,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),24.0,,,,,,
202300027483,2,1,0.5,0.5,0.5,1.0,0.20100899975052938,0.5,col:2(+2.0);obsm:2(+0.5);vma:30(+0.2),23.0,,,,,,,,,
202300027498,1,1,1.0,1.0,0.0,1.0,0.12131883789173686,1.0,obsm:1(+1.5);vma:30(+0.2),25.0,,,,,,,,,
202300027500,1,1,1.0,1.0,0.0,1.0,0.08317269649392238,1.0,catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),24.0,,,,,,,,,
202300027501,2,1,0.5,0.5535497492344574,0.44645025076554257,1.0,0.3143198860617461,0.55355,col:3(+1.0);choc:8(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:-1(+0.4);lum:3(+0.5);agg:1(+0.3),21.0,,,,,,,,,
202300027505,2,1,0.5,0.5,0.5,1.0,0.382252125230751,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),21.0,,,,,,,,,
202300027506,1,1,1.0,1.0,0.0,1.0,0.08317269649392238,1.0,choc:1(+0.5);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,,,,
202300027509,1,1,1.0,1.0,0.0,1.0,0.05315113639806372,1.0,vma:50(+0.2),20.0,,,,,,,,,
202300027514,1,1,1.0,1.0,0.0,1.0,0.24232036099629506,1.0,choc:1(+0.5);obs:2(+1.0);catr:3(+0.5);vma:90(+0.8);agg:1(+0.3),22.0,,,,,,,,,
202300027524,3,1,0.3333333333333333,0.28060640628074934,0.7193935937192506,1.0,0.20100899975052935,0.280606,col:5(+1.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),22.0,,,,,,,,,
202300027525,2,1,0.5,0.6578556517943795,0.34214434820562045,1.0,0.7349725994665188,0.657856,manv:17(+2.5);col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300027527,2,1,0.5,0.2749882493395541,0.7250117506604459,1.0,0.20100899975052935,0.274988,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:-1(+0.4);lum:5(+0.3),23.0,,,,,,,,,
202300027528,2,1,0.5,0.5,0.5,1.0,0.3143198860617461,0.5,col:1(+2.0);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300027529,1,1,1.0,1.0,0.0,1.0,0.12131883789173686,1.0,obsm:1(+1.5);vma:30(+0.2),24.0,,,,,,,,,
202300027533,2,1,0.5,0.705721129206926,0.294278870793074,1.0,0.7231218051243897,0.705721,manv:19(+3.0);col:3(+1.0);choc:8(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:90(+0.8);agg:1(+0.3),20.0,,,,,,,,,
202300027535,2,1,0.5,0.41475543900702616,0.5852445609929738,1.0,0.35434369377420455,0.414755,col:2(+2.0);catr:3(+0.5);vma:110(+1.2);agg:1(+0.3),21.0,,,,,,,,,
202300027549,1,1,1.0,1.0,0.0,1.0,0.28905049737499605,1.0,manv:21(+1.0);choc:9(+1.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300027554,3,1,0.3333333333333333,0.38409105835532864,0.6159089416446714,1.0,0.20100899975052938,0.384091,col:4(+1.0);choc:8(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:50(+0.2),21.0,,,,,,,,,
202300027559,1,1,1.0,1.0,0.0,1.0,0.07043673089281707,1.0,col:7(+-0.5);obs:16(+0.5);catr:3(+0.5);vma:50(+0.2),25.0,,,,,,,,,
202300027562,1,1,1.0,1.0,0.0,1.0,0.23147521650098232,1.0,choc:1(+0.5);obsm:1(+1.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),22.0,,,,,,,,,
202300027564,2,1,0.5,0.5,0.5,1.0,0.3273929829322395,0.5,col:2(+2.0);choc:4(+1.0);catr:2(+0.3);vma:50(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300027565,3,1,0.3333333333333333,0.38269532529133854,0.6173046747086615,1.0,0.3143198860617461,0.382695,col:4(+1.0);choc:4(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),24.0,,,,,,,,,
202300027566,2,1,0.5,0.6422575315377895,0.3577424684622105,1.0,0.45512110762641994,0.642258,col:1(+2.0);choc:1(+0.5);obsm:1(+1.5);catr:3(+0.5);vma:50(+0.2),20.0,,,,,,,,,
202300027567,2,1,0.5,0.4347389527474809,0.565261047252519,1.0,0.10909682119561294,0.434739,col:3(+1.0);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,,,,
202300027575,2,1,0.5,0.5391031980261347,0.4608968019738653,1.0,0.51499550161941,0.539103,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:90(+0.8);lum:2(+0.2);agg:1(+0.3),21.0,,,,,,,,,
202300027578,3,1,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.15709546888545273,0.333333,col:4(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300027579,2,1,0.5,0.5,0.5,1.0,0.382252125230751,0.5,col:3(+1.0);choc:1(+0.5);obs:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:-1(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300027586,1,1,1.0,1.0,0.0,1.0,0.12131883789173686,1.0,col:7(+-0.5);choc:9(+1.5);vma:-1(+0.4);agg:1(+0.3),24.0,,,,,,,,,
202300027592,2,1,0.5,0.5625614989162062,0.4374385010837938,1.0,0.18242552380635635,0.562561,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2);lum:5(+0.3),20.0,,,,,,,,,
202300027594,2,1,0.5,0.7359689040365733,0.26403109596342667,1.0,0.9497887268097336,0.735969,manv:5(+4.0);col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);lum:2(+0.2);agg:1(+0.3);rule:frontale+contresens(+1.5),24.0,,,,,,,,,
202300027596,2,1,0.5,0.5561454939172176,0.44385450608278243,1.0,0.27687819487561016,0.556145,col:3(+1.0);choc:8(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:70(+0.4);lum:2(+0.2);agg:1(+0.3),23.0,,,,,,,,,
202300027598,2,1,0.5,0.5,0.5,1.0,0.15709546888545273,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300027604,2,2,1.0,1.0,0.0,1.0,0.3412127619031782,0.732681,manv:17(+2.5);col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:2(+0.3);vma:50(+0.2),24.0,0.267319,col:3(+1.0);choc:8(+0.5);obsm:2(+0.5);catr:2(+0.3);vma:50(+0.2),23.0,,,,,,
202300027606,7,2,0.2857142857142857,0.2829140516109825,0.7170859483890175,1.0,0.5372212584058295,0.151258,col:4(+1.0);choc:4(+1.0);obs:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:110(+1.2);agg:1(+0.3),25.0,0.131656,col:4(+1.0);choc:1(+0.5);obs:4(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:110(+1.2);agg:1(+0.3),22.0,,,,,,
202300027610,2,1,0.5,0.5,0.5,1.0,0.4255574831883409,0.5,col:3(+1.0);obs:4(+1.0);catr:1(+0.5);vma:130(+1.2);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300027612,1,1,1.0,1.0,0.0,1.0,0.14185106490048777,1.0,choc:7(+0.5);catr:2(+0.3);vma:70(+0.4);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300027613,2,1,0.5,0.6673744890402759,0.33262551095972415,1.0,0.7109495026250039,0.667374,manv:17(+2.5);col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:2(+0.3);vma:80(+0.4);agg:1(+0.3),23.0,,,,,,,,,
202300027619,1,1,1.0,1.0,0.0,1.0,0.10340045145824957,1.0,catr:3(+0.5);vma:80(+0.4);lum:2(+0.2);agg:1(+0.3),25.0,,,,,,,,,
202300027620,1,1,1.0,1.0,0.0,1.0,0.10909682119561294,1.0,choc:1(+0.5);catr:1(+0.5);vma:50(+0.2);agg:1(+0.3),24.0,,,,,,,,,
202300027622,2,1,0.5,0.44003448820425417,0.5599655117957458,1.0,0.17364664701900506,0.440034,col:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:2(+0.2),21.0,,,,,,,,,
202300027632,1,1,1.0,1.0,0.0,1.0,0.20100899975052938,1.0,choc:1(+0.5);obs:2(+1.0);catr:2(+0.3);vma:80(+0.4);lum:2(+0.2);agg:1(+0.3),22.0,,,,,,,,,
202300027633,2,1,0.5,0.4554105794099842,0.5445894205900158,1.0,0.36818758226389825,0.455411,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:2(+0.3);vma:90(+0.8),23.0,,,,,,,,,
202300027637,2,1,0.5,0.6721150609437078,0.32788493905629224,1.0,0.6984652160025386,0.672115,manv:17(+2.5);col:2(+2.0);obsm:2(+0.5);catr:2(+0.3);vma:90(+0.8);agg:1(+0.3),21.0,,,,,,,,,
202300027639,1,1,1.0,1.0,0.0,1.0,0.28905049737499594,1.0,choc:4(+1.0);obsm:1(+1.5);vma:-1(+0.4);lum:5(+0.3);agg:1(+0.3),21.0,,,,,,,,,
202300027640,2,1,0.5,0.6815165489307768,0.31848345106922316,1.0,0.6726070170677604,0.681517,manv:19(+3.0);col:3(+1.0);choc:8(+0.5);catr:3(+0.5);vma:-1(+0.4);lum:3(+0.5);agg:1(+0.3),21.0,,,,,,,,,
202300027644,2,1,0.5,0.5625614989162062,0.4374385010837938,1.0,0.18242552380635635,0.562561,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,,,,
202300027645,2,1,0.5,0.5,0.5,1.0,0.4109595659413348,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);lum:2(+0.2);agg:1(+0.3),23.0,,,,,,,,,
202300027647,1,1,1.0,1.0,0.0,1.0,0.10909682119561294,1.0,choc:7(+0.5);catr:3(+0.5);vma:50(+0.2);agg:1(+0.3),22.0,,,,,,,,,
202300027648,3,1,0.3333333333333333,0.28431697680061196,0.715683023199388,1.0,0.4255574831883409,0.284317,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:130(+1.2);lum:3(+0.5);agg:1(+0.3),25.0,,,,,,,,,
202300027656,2,1,0.5,0.6476960482934335,0.3523039517065665,1.0,0.4255574831883409,0.647696,manv:11(+2.0);col:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),20.0,,,,,,,,,
202300027658,4,1,0.25,0.17607555478861336,0.8239244452113866,1.0,0.12131883789173686,0.176076,catr:3(+0.5);vma:80(+0.4);lum:3(+0.5);agg:1(+0.3),24.0,,,,,,,,,
202300027659,1,1,1.0,1.0,0.0,1.0,0.03992533395281379,1.0,col:7(+-0.5);vma:50(+0.2),25.0,,,,,,,,,
202300027660,5,1,0.2,0.19969697766883515,0.8003030223311649,1.0,0.4255574831883409,0.199697,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:110(+1.2);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300027671,2,1,0.5,0.5,0.5,1.0,0.12131883789173686,0.5,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2),23.0,,,,,,,,,
202300027673,2,1,0.5,0.7550323345650961,0.2449676654349039,1.0,0.8909031788043871,0.755032,manv:5(+4.0);col:1(+2.0);obsm:2(+0.5);vma:30(+0.2);lum:5(+0.3);rule:frontale+contresens(+1.5),23.0,,,,,,,,,
202300027675,1,1,1.0,1.0,0.0,1.0,0.12131883789173686,1.0,obsm:1(+1.5);vma:50(+0.2),25.0,,,,,,,,,
202300027682,2,1,0.5,0.5,0.5,1.0,0.35434369377420455,0.5,obs:3(+1.0);obsm:2(+0.5);catr:1(+0.5);vma:130(+1.2);lum:3(+0.5);agg:1(+0.3),22.0,,,,,,,,,
202300027683,2,1,0.5,0.5,0.5,1.0,0.10340045145824957,0.5,choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2);lum:2(+0.2),23.0,,,,,,,,,
202300027687,2,1,0.5,0.43743850108379373,0.5625614989162062,1.0,0.14185106490048777,0.437439,col:3(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:50(+0.2),20.0,,,,,,,,,
202300027691,3,2,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0,0.15709546888545273,0.333333,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),22.0,0.333333,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),21.0,,,,,,
202300027696,1,1,1.0,1.0,0.0,1.0,0.12131883789173686,1.0,obsm:1(+1.5);vma:30(+0.2),24.0,,,,,,,,,
202300027697,2,1,0.5,0.5,0.5,1.0,0.20100899975052938,0.5,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),21.0,,,,,,,,,
202300027698,2,2,1.0,1.0,0.0,1.0,0.27687819487561016,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:2(+0.2),20.0,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:2(+0.2),20.0,,,,,,
202300027702,2,1,0.5,0.4368515759915897,0.5631484240084104,1.0,0.13470305195202809,0.436852,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);lum:2(+0.2),25.0,,,,,,,,,
202300027703,1,1,1.0,1.0,0.0,1.0,0.17364664701900503,1.0,choc:1(+0.5);obsm:1(+1.5);vma:-1(+0.4),21.0,,,,,,,,,
202300027709,1,1,1.0,1.0,0.0,1.0,0.13470305195202809,1.0,choc:1(+0.5);obs:6(+1.0);vma:30(+0.2);lum:2(+0.2),24.0,,,,,,,,,
202300027715,1,1,1.0,1.0,0.0,1.0,0.07043673089281707,1.0,catr:3(+0.5);vma:50(+0.2),24.0,,,,,,,,,
202300027722,2,1,0.5,0.5,0.5,1.0,0.4255574831883409,0.5,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:70(+0.4);agg:1(+0.3),20.0,,,,,,,,,
202300027725,2,1,0.5,0.5,0.5,1.0,0.20100899975052938,0.5,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300027726,2,2,1.0,1.0,0.0,1.0,0.12131883789173686,0.5,col:3(+1.0);choc:7(+0.5);vma:50(+0.2),24.0,0.5,col:3(+1.0);choc:1(+0.5);vma:50(+0.2),20.0,,,,,,
202300027728,1,1,1.0,1.0,0.0,1.0,0.2535060166623378,1.0,col:1(+2.0);catr:3(+0.5);vma:50(+0.2);lum:3(+0.5),21.0,,,,,,,,,
202300027730,2,1,0.5,0.5,0.5,1.0,0.27687819487561016,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:80(+0.4),22.0,,,,,,,,,
202300027736,1,1,1.0,1.0,0.0,1.0,0.10909682119561294,1.0,choc:1(+0.5);catr:3(+0.5);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,,,,
202300027739,2,1,0.5,0.5553049343569334,0.4446950656430666,1.0,0.28905049737499605,0.555305,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),22.0,,,,,,,,,
202300027741,2,1,0.5,0.5346423915876684,0.46535760841233165,1.0,0.5744425168116589,0.534642,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:110(+1.2);agg:1(+0.3),24.0,,,,,,,,,
202300027742,2,2,1.0,1.0,0.0,1.0,0.1392071533885948,0.564251,col:3(+1.0);choc:8(+0.5);obsm:2(+0.5);vma:50(+0.2),21.0,0.435749,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2),20.0,,,,,,
202300027743,2,1,0.5,0.5625614989162062,0.4374385010837938,1.0,0.18242552380635635,0.562561,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),22.0,,,,,,,,,
202300027746,2,2,1.0,1.0,0.0,1.0,0.28905049737499605,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),23.0,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),23.0,,,,,,
202300027756,1,1,1.0,1.0,0.0,1.0,0.22097389222018785,1.0,choc:4(+1.0);obsm:1(+1.5);vma:50(+0.2);lum:2(+0.2),25.0,,,,,,,,,
202300027758,2,1,0.5,0.5,0.5,1.0,0.15709546888545273,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300027760,1,1,1.0,1.0,0.0,1.0,0.4109595659413348,1.0,choc:9(+1.5);obs:4(+1.0);catr:2(+0.3);vma:90(+0.8);lum:3(+0.5);agg:1(+0.3),23.0,,,,,,,,,
202300027762,4,1,0.25,0.22717217529678238,0.7728278247032176,1.0,0.35434369377420455,0.227172,col:4(+1.0);choc:1(+0.5);obsm:2(+0.5);catr:1(+0.5);vma:110(+1.2);agg:1(+0.3),20.0,,,,,,,,,
202300027763,1,1,1.0,1.0,0.0,1.0,0.24232036099629506,1.0,choc:1(+0.5);obs:13(+1.0);catr:3(+0.5);vma:90(+0.8);agg:1(+0.3),25.0,,,,,,,,,
202300027773,2,1,0.5,0.5507412075656021,0.4492587924343979,1.0,0.35434369377420455,0.550741,col:2(+2.0);choc:4(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:50(+0.2),25.0,,,,,,,,,
202300027774,2,1,0.5,0.5,0.5,1.0,0.3143198860617461,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:80(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300027777,2,1,0.5,0.5,0.5,1.0,0.14185106490048777,0.5,col:3(+1.0);obsm:2(+0.5);catr:2(+0.3);vma:50(+0.2),21.0,,,,,,,,,
202300027780,2,1,0.5,0.5625614989162062,0.4374385010837938,1.0,0.18242552380635635,0.562561,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),24.0,,,,,,,,,
202300027784,2,1,0.5,0.43743850108379373,0.5625614989162062,1.0,0.14185106490048777,0.437439,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),22.0,,,,,,,,,
202300027786,1,1,1.0,1.0,0.0,1.0,0.22097389222018782,1.0,choc:1(+0.5);obs:4(+1.0);catr:2(+0.3);vma:90(+0.8);agg:1(+0.3),25.0,,,,,,,,,
202300027789,1,1,1.0,1.0,0.0,1.0,0.14185106490048777,1.0,choc:1(+0.5);obs:6(+1.0);vma:50(+0.2);lum:5(+0.3),24.0,,,,,,,,,
202300027792,1,1,1.0,1.0,0.0,1.0,0.08317269649392238,1.0,choc:1(+0.5);vma:30(+0.2);lum:5(+0.3),24.0,,,,,,,,,
202300027796,2,1,0.5,0.5625614989162062,0.4374385010837938,1.0,0.18242552380635635,0.562561,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2);lum:5(+0.3),23.0,,,,,,,,,
202300027807,2,2,1.0,1.0,0.0,1.0,0.16213829435342206,0.562561,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),20.0,0.437439,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),25.0,,,,,,
202300027809,1,1,1.0,1.0,0.0,1.0,0.34073961154861454,1.0,manv:17(+2.5);col:7(+-0.5);obs:4(+1.0);vma:70(+0.4);lum:3(+0.5),23.0,,,,,,,,,
202300027815,3,1,0.3333333333333333,0.4387871874385013,0.5612128125614987,1.0,0.3143198860617462,0.438787,col:5(+1.5);choc:1(+0.5);obs:6(+1.0);obsm:2(+0.5);vma:50(+0.2),25.0,,,,,,,,,
202300027819,2,2,1.0,1.0,0.0,1.0,0.25719312928380983,0.66242,manv:11(+2.0);col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);lum:2(+0.2),20.0,0.33758,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:2(+0.2),23.0,,,,,,
202300027821,2,1,0.5,0.5642507050155783,0.4357492949844217,1.0,0.15709546888545273,0.564251,col:3(+1.0);choc:7(+0.5);obsm:2(+0.5);vma:30(+0.2),22.0,,,,,,,,,
202300027822,2,1,0.5,0.5,0.5,1.0,0.3143198860617461,0.5,col:1(+2.0);obsm:2(+0.5);catr:3(+0.5);vma:80(+0.4);agg:1(+0.3),25.0,,,,,,,,,
202300027826,2,2,1.0,1.0,0.0,1.0,0.1392071533885948,0.564251,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),23.0,0.435749,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2),20.0,,,,,,
202300027828,2,1,0.5,0.5,0.5,1.0,0.15709546888545273,0.5,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2),22.0,,,,,,,,,
202300027831,2,1,0.5,0.5,0.5,1.0,0.2535060166623378,0.5,col:1(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:30(+0.2),21.0,,,,,,,,,
202300027834,2,1,0.5,0.5487618207936289,0.4512381792063711,1.0,0.382252125230751,0.548762,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2);lum:3(+0.5),24.0,,,,,,,,,
202300027836,2,2,1.0,1.0,0.0,1.0,0.16213829435342206,0.562561,col:3(+1.0);choc:1(+0.5);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),25.0,0.437439,col:3(+1.0);obsm:2(+0.5);vma:50(+0.2);lum:5(+0.3),24.0,,,,,,
202300027838,1,1,1.0,1.0,0.0,1.0,0.10909682119561294,1.0,obs:6(+1.0);vma:50(+0.2);lum:5(+0.3),21.0,,,,,,,,,
202300027850,2,1,0.5,0.4554105794099842,0.5445894205900158,1.0,0.36818758226389825,0.455411,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);catr:2(+0.3);vma:90(+0.8),22.0,,,,,,,,,
202300027851,2,1,0.5,0.43868614509008635,0.5613138549099137,1.0,0.15709546888545273,0.438686,col:3(+1.0);obsm:2(+0.5);catr:3(+0.5);vma:50(+0.2),20.0,,,,,,,,,
202300027854,1,1,1.0,1.0,0.0,1.0,0.05952436597650152,1.0,vma:70(+0.4),23.0,,,,,,,,,
202300027858,2,2,1.0,1.0,0.0,1.0,0.38094134662810003,0.636587,manv:11(+2.0);col:2(+2.0);obsm:2(+0.5);vma:70(+0.4),22.0,0.363413,col:2(+2.0);choc:1(+0.5);obsm:2(+0.5);vma:70(+0.4),25.0,,,,,,
